TO Number,SPX Tracking Number,TO Status,High Value,Sender ID,Sender Name,Sender Type,Sender Station Type,Receiver ID,Receiver Name,Receiver type,Receiver Station Type,Current Station,TO Order Quantity,TO Direction,Volumetric Weight,Weight,Length,Width,Height,Line Hual Trip Number,Operator,Create Time,Complete Time,Driver,Driver Scan Time,Journey Type,Remark,Receive Status,TO Remark,Staging Area ID,Exception Tag,Packing Method,Dangerous Goods
TO20250918CA1TO,PH254575818361H,Packed,-,2133,SOC 5,Station,SOC,3621,San Isidro Rodriguez Hub,Station,All Mile HUB,SOC 5,72,General,0,65.279,0,0,0,,CBSNC001PH2133/317/IND000001,2025-09-18 09:17:57,2025-09-18 09:18:05,,,Forward,,Pending Receive,,OBS-01DD,,Individual Packing,
TO20250918CA1TO,PH254622196357A,Packed,-,2133,SOC 5,Station,SOC,3621,San Isidro Rodriguez Hub,Station,All Mile HUB,SOC 5,72,General,0,65.279,0,0,0,,CBSNC001PH2133/317/IND000001,2025-09-18 09:17:57,2025-09-18 09:18:05,,,Forward,,Pending Receive,,OBS-01DD,,Individual Packing,
TO20250918CA1TO,PH254692687561Z,Packed,-,2133,SOC 5,Station,SOC,3621,San Isidro Rodriguez Hub,Station,All Mile HUB,SOC 5,72,General,0,65.279,0,0,0,,CBSNC001PH2133/317/IND000001,2025-09-18 09:17:57,2025-09-18 09:18:05,,,Forward,,Pending Receive,,OBS-01DD,,Individual Packing,
TO20250918CA1TO,PH254748269040R,Packed,-,2133,SOC 5,Station,SOC,3621,San Isidro Rodriguez Hub,Station,All Mile HUB,SOC 5,72,General,0,65.279,0,0,0,,CBSNC001PH2133/317/IND000001,2025-09-18 09:17:57,2025-09-18 09:18:05,,,Forward,,Pending Receive,,OBS-01DD,,Individual Packing,
TO20250918CA1TO,PH2548004048353,Packed,-,2133,SOC 5,Station,SOC,3621,San Isidro Rodriguez Hub,Station,All Mile HUB,SOC 5,72,General,0,65.279,0,0,0,,CBSNC001PH2133/317/IND000001,2025-09-18 09:17:57,2025-09-18 09:18:05,,,Forward,,Pending Receive,,OBS-01DD,,Individual Packing,
TO20250918CA1TO,PH2548027610719,Packed,-,2133,SOC 5,Station,SOC,3621,San Isidro Rodriguez Hub,Station,All Mile HUB,SOC 5,72,General,0,65.279,0,0,0,,CBSNC001PH2133/317/IND000001,2025-09-18 09:17:57,2025-09-18 09:18:05,,,Forward,,Pending Receive,,OBS-01DD,,Individual Packing,
TO20250918CA1TO,PH2548285421675,Packed,-,2133,SOC 5,Station,SOC,3621,San Isidro Rodriguez Hub,Station,All Mile HUB,SOC 5,72,General,0,65.279,0,0,0,,CBSNC001PH2133/317/IND000001,2025-09-18 09:17:57,2025-09-18 09:18:05,,,Forward,,Pending Receive,,OBS-01DD,,Individual Packing,
TO20250918CA1TO,PH254879355334F,Packed,-,2133,SOC 5,Station,SOC,3621,San Isidro Rodriguez Hub,Station,All Mile HUB,SOC 5,72,General,0,65.279,0,0,0,,CBSNC001PH2133/317/IND000001,2025-09-18 09:17:57,2025-09-18 09:18:05,,,Forward,,Pending Receive,,OBS-01DD,,Individual Packing,
TO20250918CA1TO,PH254906755039Z,Packed,-,2133,SOC 5,Station,SOC,3621,San Isidro Rodriguez Hub,Station,All Mile HUB,SOC 5,72,General,0,65.279,0,0,0,,CBSNC001PH2133/317/IND000001,2025-09-18 09:17:57,2025-09-18 09:18:05,,,Forward,,Pending Receive,,OBS-01DD,,Individual Packing,
TO20250918CA1TO,PH255204209642Q,Packed,-,2133,SOC 5,Station,SOC,3621,San Isidro Rodriguez Hub,Station,All Mile HUB,SOC 5,72,General,0,65.279,0,0,0,,CBSNC001PH2133/317/IND000001,2025-09-18 09:17:57,2025-09-18 09:18:05,,,Forward,,Pending Receive,,OBS-01DD,,Individual Packing,
TO20250918CA1TO,PH255221026411E,Packed,-,2133,SOC 5,Station,SOC,3621,San Isidro Rodriguez Hub,Station,All Mile HUB,SOC 5,72,General,0,65.279,0,0,0,,CBSNC001PH2133/317/IND000001,2025-09-18 09:17:57,2025-09-18 09:18:05,,,Forward,,Pending Receive,,OBS-01DD,,Individual Packing,
TO20250918CA1TO,PH255282391997T,Packed,-,2133,SOC 5,Station,SOC,3621,San Isidro Rodriguez Hub,Station,All Mile HUB,SOC 5,72,General,0,65.279,0,0,0,,CBSNC001PH2133/317/IND000001,2025-09-18 09:17:57,2025-09-18 09:18:05,,,Forward,,Pending Receive,,OBS-01DD,,Individual Packing,
TO20250918CA1TO,PH2553577556992,Packed,-,2133,SOC 5,Station,SOC,3621,San Isidro Rodriguez Hub,Station,All Mile HUB,SOC 5,72,General,0,65.279,0,0,0,,CBSNC001PH2133/317/IND000001,2025-09-18 09:17:57,2025-09-18 09:18:05,,,Forward,,Pending Receive,,OBS-01DD,,Individual Packing,
TO20250918CA1TO,PH255816152615I,Packed,-,2133,SOC 5,Station,SOC,3621,San Isidro Rodriguez Hub,Station,All Mile HUB,SOC 5,72,General,0,65.279,0,0,0,,CBSNC001PH2133/317/IND000001,2025-09-18 09:17:57,2025-09-18 09:18:05,,,Forward,,Pending Receive,,OBS-01DD,,Individual Packing,
TO20250918CA1TO,PH2558446427945,Packed,-,2133,SOC 5,Station,SOC,3621,San Isidro Rodriguez Hub,Station,All Mile HUB,SOC 5,72,General,0,65.279,0,0,0,,CBSNC001PH2133/317/IND000001,2025-09-18 09:17:57,2025-09-18 09:18:05,,,Forward,,Pending Receive,,OBS-01DD,,Individual Packing,
TO20250918CA1TO,PH255967407207N,Packed,-,2133,SOC 5,Station,SOC,3621,San Isidro Rodriguez Hub,Station,All Mile HUB,SOC 5,72,General,0,65.279,0,0,0,,CBSNC001PH2133/317/IND000001,2025-09-18 09:17:57,2025-09-18 09:18:05,,,Forward,,Pending Receive,,OBS-01DD,,Individual Packing,
TO20250918CA1TO,PH255974554627C,Packed,-,2133,SOC 5,Station,SOC,3621,San Isidro Rodriguez Hub,Station,All Mile HUB,SOC 5,72,General,0,65.279,0,0,0,,CBSNC001PH2133/317/IND000001,2025-09-18 09:17:57,2025-09-18 09:18:05,,,Forward,,Pending Receive,,OBS-01DD,,Individual Packing,
TO20250918CA1TO,PH256087153027C,Packed,-,2133,SOC 5,Station,SOC,3621,San Isidro Rodriguez Hub,Station,All Mile HUB,SOC 5,72,General,0,65.279,0,0,0,,CBSNC001PH2133/317/IND000001,2025-09-18 09:17:57,2025-09-18 09:18:05,,,Forward,,Pending Receive,,OBS-01DD,,Individual Packing,
TO20250918CA1TO,PH2561061741324,Packed,-,2133,SOC 5,Station,SOC,3621,San Isidro Rodriguez Hub,Station,All Mile HUB,SOC 5,72,General,0,65.279,0,0,0,,CBSNC001PH2133/317/IND000001,2025-09-18 09:17:57,2025-09-18 09:18:05,,,Forward,,Pending Receive,,OBS-01DD,,Individual Packing,
TO20250918CA1TO,PH2563189589465,Packed,-,2133,SOC 5,Station,SOC,3621,San Isidro Rodriguez Hub,Station,All Mile HUB,SOC 5,72,General,0,65.279,0,0,0,,CBSNC001PH2133/317/IND000001,2025-09-18 09:17:57,2025-09-18 09:18:05,,,Forward,,Pending Receive,,OBS-01DD,,Individual Packing,
TO20250918CA1TO,PH2564224469195,Packed,-,2133,SOC 5,Station,SOC,3621,San Isidro Rodriguez Hub,Station,All Mile HUB,SOC 5,72,General,0,65.279,0,0,0,,CBSNC001PH2133/317/IND000001,2025-09-18 09:17:57,2025-09-18 09:18:05,,,Forward,,Pending Receive,,OBS-01DD,,Individual Packing,
TO20250918CA1TO,PH2564343179539,Packed,-,2133,SOC 5,Station,SOC,3621,San Isidro Rodriguez Hub,Station,All Mile HUB,SOC 5,72,General,0,65.279,0,0,0,,CBSNC001PH2133/317/IND000001,2025-09-18 09:17:57,2025-09-18 09:18:05,,,Forward,,Pending Receive,,OBS-01DD,,Individual Packing,
TO20250918CA1TO,PH2567571826538,Packed,-,2133,SOC 5,Station,SOC,3621,San Isidro Rodriguez Hub,Station,All Mile HUB,SOC 5,72,General,0,65.279,0,0,0,,CBSNC001PH2133/317/IND000001,2025-09-18 09:17:57,2025-09-18 09:18:05,,,Forward,,Pending Receive,,OBS-01DD,,Individual Packing,
TO20250918CA1TO,PH256779783791B,Packed,-,2133,SOC 5,Station,SOC,3621,San Isidro Rodriguez Hub,Station,All Mile HUB,SOC 5,72,General,0,65.279,0,0,0,,CBSNC001PH2133/317/IND000001,2025-09-18 09:17:57,2025-09-18 09:18:05,,,Forward,,Pending Receive,,OBS-01DD,,Individual Packing,
TO20250918CA1TO,PH2569892255100,Packed,-,2133,SOC 5,Station,SOC,3621,San Isidro Rodriguez Hub,Station,All Mile HUB,SOC 5,72,General,0,65.279,0,0,0,,CBSNC001PH2133/317/IND000001,2025-09-18 09:17:57,2025-09-18 09:18:05,,,Forward,,Pending Receive,,OBS-01DD,,Individual Packing,
TO20250918CA1TO,PH257488178965K,Packed,-,2133,SOC 5,Station,SOC,3621,San Isidro Rodriguez Hub,Station,All Mile HUB,SOC 5,72,General,0,65.279,0,0,0,,CBSNC001PH2133/317/IND000001,2025-09-18 09:17:57,2025-09-18 09:18:05,,,Forward,,Pending Receive,,OBS-01DD,,Individual Packing,
TO20250918CA1TO,PH258026154291B,Packed,-,2133,SOC 5,Station,SOC,3621,San Isidro Rodriguez Hub,Station,All Mile HUB,SOC 5,72,General,0,65.279,0,0,0,,CBSNC001PH2133/317/IND000001,2025-09-18 09:17:57,2025-09-18 09:18:05,,,Forward,,Pending Receive,,OBS-01DD,,Individual Packing,
TO20250918CA1TO,PH258592221996X,Packed,-,2133,SOC 5,Station,SOC,3621,San Isidro Rodriguez Hub,Station,All Mile HUB,SOC 5,72,General,0,65.279,0,0,0,,CBSNC001PH2133/317/IND000001,2025-09-18 09:17:57,2025-09-18 09:18:05,,,Forward,,Pending Receive,,OBS-01DD,,Individual Packing,
TO20250918CA1TO,PH258941696417O,Packed,-,2133,SOC 5,Station,SOC,3621,San Isidro Rodriguez Hub,Station,All Mile HUB,SOC 5,72,General,0,65.279,0,0,0,,CBSNC001PH2133/317/IND000001,2025-09-18 09:17:57,2025-09-18 09:18:05,,,Forward,,Pending Receive,,OBS-01DD,,Individual Packing,
TO20250918CA1TO,PH2590870304675,Packed,-,2133,SOC 5,Station,SOC,3621,San Isidro Rodriguez Hub,Station,All Mile HUB,SOC 5,72,General,0,65.279,0,0,0,,CBSNC001PH2133/317/IND000001,2025-09-18 09:17:57,2025-09-18 09:18:05,,,Forward,,Pending Receive,,OBS-01DD,,Individual Packing,
TO20250918CA1TO,PH2591292417586,Packed,-,2133,SOC 5,Station,SOC,3621,San Isidro Rodriguez Hub,Station,All Mile HUB,SOC 5,72,General,0,65.279,0,0,0,,CBSNC001PH2133/317/IND000001,2025-09-18 09:17:57,2025-09-18 09:18:05,,,Forward,,Pending Receive,,OBS-01DD,,Individual Packing,
TO20250918CA1TO,PH2593486429017,Packed,-,2133,SOC 5,Station,SOC,3621,San Isidro Rodriguez Hub,Station,All Mile HUB,SOC 5,72,General,0,65.279,0,0,0,,CBSNC001PH2133/317/IND000001,2025-09-18 09:17:57,2025-09-18 09:18:05,,,Forward,,Pending Receive,,OBS-01DD,,Individual Packing,
TO20250918CA1TO,PH259466611121R,Packed,-,2133,SOC 5,Station,SOC,3621,San Isidro Rodriguez Hub,Station,All Mile HUB,SOC 5,72,General,0,65.279,0,0,0,,CBSNC001PH2133/317/IND000001,2025-09-18 09:17:57,2025-09-18 09:18:05,,,Forward,,Pending Receive,,OBS-01DD,,Individual Packing,
TO20250918CA1TO,PH2595436860802,Packed,-,2133,SOC 5,Station,SOC,3621,San Isidro Rodriguez Hub,Station,All Mile HUB,SOC 5,72,General,0,65.279,0,0,0,,CBSNC001PH2133/317/IND000001,2025-09-18 09:17:57,2025-09-18 09:18:05,,,Forward,,Pending Receive,,OBS-01DD,,Individual Packing,
TO20250918CA1TO,PH2596853339744,Packed,-,2133,SOC 5,Station,SOC,3621,San Isidro Rodriguez Hub,Station,All Mile HUB,SOC 5,72,General,0,65.279,0,0,0,,CBSNC001PH2133/317/IND000001,2025-09-18 09:17:57,2025-09-18 09:18:05,,,Forward,,Pending Receive,,OBS-01DD,,Individual Packing,
TO20250918CA1TO,PH259848996442J,Packed,-,2133,SOC 5,Station,SOC,3621,San Isidro Rodriguez Hub,Station,All Mile HUB,SOC 5,72,General,0,65.279,0,0,0,,CBSNC001PH2133/317/IND000001,2025-09-18 09:17:57,2025-09-18 09:18:05,,,Forward,,Pending Receive,,OBS-01DD,,Individual Packing,
TO20250918CA1TO,PH2599252625167,Packed,-,2133,SOC 5,Station,SOC,3621,San Isidro Rodriguez Hub,Station,All Mile HUB,SOC 5,72,General,0,65.279,0,0,0,,CBSNC001PH2133/317/IND000001,2025-09-18 09:17:57,2025-09-18 09:18:05,,,Forward,,Pending Receive,,OBS-01DD,,Individual Packing,
TO20250918CA1U7,PH2500349667633,Packed,-,2133,SOC 5,Station,SOC,3425,Baltao Hub,Station,All Mile HUB,SOC 5,12,Forward,0,10.714,0,0,0,,CBSNC001PH2133/100/IND000001,2025-09-18 09:17:56,2025-09-18 09:17:59,,,Forward,,Pending Receive,,OBS-093S,,Individual Packing,
TO20250918CA1U7,PH251211478252H,Packed,-,2133,SOC 5,Station,SOC,3425,Baltao Hub,Station,All Mile HUB,SOC 5,12,Forward,0,10.714,0,0,0,,CBSNC001PH2133/100/IND000001,2025-09-18 09:17:56,2025-09-18 09:17:59,,,Forward,,Pending Receive,,OBS-093S,,Individual Packing,
TO20250918CA1U7,PH252589423523G,Packed,-,2133,SOC 5,Station,SOC,3425,Baltao Hub,Station,All Mile HUB,SOC 5,12,Forward,0,10.714,0,0,0,,CBSNC001PH2133/100/IND000001,2025-09-18 09:17:56,2025-09-18 09:17:59,,,Forward,,Pending Receive,,OBS-093S,,Individual Packing,
TO20250918CA1U7,PH254823653880B,Packed,-,2133,SOC 5,Station,SOC,3425,Baltao Hub,Station,All Mile HUB,SOC 5,12,Forward,0,10.714,0,0,0,,CBSNC001PH2133/100/IND000001,2025-09-18 09:17:56,2025-09-18 09:17:59,,,Forward,,Pending Receive,,OBS-093S,,Individual Packing,
TO20250918CA1U7,PH255307208238R,Packed,-,2133,SOC 5,Station,SOC,3425,Baltao Hub,Station,All Mile HUB,SOC 5,12,Forward,0,10.714,0,0,0,,CBSNC001PH2133/100/IND000001,2025-09-18 09:17:56,2025-09-18 09:17:59,,,Forward,,Pending Receive,,OBS-093S,,Individual Packing,
TO20250918CA1U7,PH255738854049P,Packed,-,2133,SOC 5,Station,SOC,3425,Baltao Hub,Station,All Mile HUB,SOC 5,12,Forward,0,10.714,0,0,0,,CBSNC001PH2133/100/IND000001,2025-09-18 09:17:56,2025-09-18 09:17:59,,,Forward,,Pending Receive,,OBS-093S,,Individual Packing,
TO20250918CA1U7,PH2561122283749,Packed,-,2133,SOC 5,Station,SOC,3425,Baltao Hub,Station,All Mile HUB,SOC 5,12,Forward,0,10.714,0,0,0,,CBSNC001PH2133/100/IND000001,2025-09-18 09:17:56,2025-09-18 09:17:59,,,Forward,,Pending Receive,,OBS-093S,,Individual Packing,
TO20250918CA1U7,PH256160067208K,Packed,-,2133,SOC 5,Station,SOC,3425,Baltao Hub,Station,All Mile HUB,SOC 5,12,Forward,0,10.714,0,0,0,,CBSNC001PH2133/100/IND000001,2025-09-18 09:17:56,2025-09-18 09:17:59,,,Forward,,Pending Receive,,OBS-093S,,Individual Packing,
TO20250918CA1U7,PH256206757206V,Packed,-,2133,SOC 5,Station,SOC,3425,Baltao Hub,Station,All Mile HUB,SOC 5,12,Forward,0,10.714,0,0,0,,CBSNC001PH2133/100/IND000001,2025-09-18 09:17:56,2025-09-18 09:17:59,,,Forward,,Pending Receive,,OBS-093S,,Individual Packing,
TO20250918CA1U7,PH256893409885S,Packed,-,2133,SOC 5,Station,SOC,3425,Baltao Hub,Station,All Mile HUB,SOC 5,12,Forward,0,10.714,0,0,0,,CBSNC001PH2133/100/IND000001,2025-09-18 09:17:56,2025-09-18 09:17:59,,,Forward,,Pending Receive,,OBS-093S,,Individual Packing,
TO20250918CA1U7,PH258293437577R,Packed,-,2133,SOC 5,Station,SOC,3425,Baltao Hub,Station,All Mile HUB,SOC 5,12,Forward,0,10.714,0,0,0,,CBSNC001PH2133/100/IND000001,2025-09-18 09:17:56,2025-09-18 09:17:59,,,Forward,,Pending Receive,,OBS-093S,,Individual Packing,
TO20250918CA1U7,PH259792833261G,Packed,-,2133,SOC 5,Station,SOC,3425,Baltao Hub,Station,All Mile HUB,SOC 5,12,Forward,0,10.714,0,0,0,,CBSNC001PH2133/100/IND000001,2025-09-18 09:17:56,2025-09-18 09:17:59,,,Forward,,Pending Receive,,OBS-093S,,Individual Packing,
TO20250918CA1TA,PH253550462856A,Packed,-,2133,SOC 5,Station,SOC,2787,Limay Hub,Station,All Mile HUB,SOC 5,1,Forward,0,18.725,0,0,0,,[ops176959]JISEL ORITA CLORES,2025-09-18 09:17:54,2025-09-18 09:19:15,,,Forward,,Pending Receive,,-,,Individual Packing,Non-DG
TO20250918CA1U6,PH2500091096188,Packed,-,2133,SOC 5,Station,SOC,1217,Padre Garcia Hub,Station,All Mile HUB,SOC 5,51,Forward,0,53.322,0,0,0,,CBSNC001PH2133/127/IND000001,2025-09-18 09:17:53,2025-09-18 09:18:00,,,Forward,,Pending Receive,,OBS-094P,,Individual Packing,
TO20250918CA1U6,PH250317361016M,Packed,-,2133,SOC 5,Station,SOC,1217,Padre Garcia Hub,Station,All Mile HUB,SOC 5,51,Forward,0,53.322,0,0,0,,CBSNC001PH2133/127/IND000001,2025-09-18 09:17:53,2025-09-18 09:18:00,,,Forward,,Pending Receive,,OBS-094P,,Individual Packing,
TO20250918CA1U6,PH250416939032U,Packed,-,2133,SOC 5,Station,SOC,1217,Padre Garcia Hub,Station,All Mile HUB,SOC 5,51,Forward,0,53.322,0,0,0,,CBSNC001PH2133/127/IND000001,2025-09-18 09:17:53,2025-09-18 09:18:00,,,Forward,,Pending Receive,,OBS-094P,,Individual Packing,
TO20250918CA1U6,PH250450858750I,Packed,-,2133,SOC 5,Station,SOC,1217,Padre Garcia Hub,Station,All Mile HUB,SOC 5,51,Forward,0,53.322,0,0,0,,CBSNC001PH2133/127/IND000001,2025-09-18 09:17:53,2025-09-18 09:18:00,,,Forward,,Pending Receive,,OBS-094P,,Individual Packing,
TO20250918CA1U6,PH250504620281N,Packed,-,2133,SOC 5,Station,SOC,1217,Padre Garcia Hub,Station,All Mile HUB,SOC 5,51,Forward,0,53.322,0,0,0,,CBSNC001PH2133/127/IND000001,2025-09-18 09:17:53,2025-09-18 09:18:00,,,Forward,,Pending Receive,,OBS-094P,,Individual Packing,
TO20250918CA1U6,PH250946266957B,Packed,-,2133,SOC 5,Station,SOC,1217,Padre Garcia Hub,Station,All Mile HUB,SOC 5,51,Forward,0,53.322,0,0,0,,CBSNC001PH2133/127/IND000001,2025-09-18 09:17:53,2025-09-18 09:18:00,,,Forward,,Pending Receive,,OBS-094P,,Individual Packing,
TO20250918CA1U6,PH251019809944B,Packed,-,2133,SOC 5,Station,SOC,1217,Padre Garcia Hub,Station,All Mile HUB,SOC 5,51,Forward,0,53.322,0,0,0,,CBSNC001PH2133/127/IND000001,2025-09-18 09:17:53,2025-09-18 09:18:00,,,Forward,,Pending Receive,,OBS-094P,,Individual Packing,
TO20250918CA1U6,PH251216776250L,Packed,-,2133,SOC 5,Station,SOC,1217,Padre Garcia Hub,Station,All Mile HUB,SOC 5,51,Forward,0,53.322,0,0,0,,CBSNC001PH2133/127/IND000001,2025-09-18 09:17:53,2025-09-18 09:18:00,,,Forward,,Pending Receive,,OBS-094P,,Individual Packing,
TO20250918CA1U6,PH251262555272A,Packed,-,2133,SOC 5,Station,SOC,1217,Padre Garcia Hub,Station,All Mile HUB,SOC 5,51,Forward,0,53.322,0,0,0,,CBSNC001PH2133/127/IND000001,2025-09-18 09:17:53,2025-09-18 09:18:00,,,Forward,,Pending Receive,,OBS-094P,,Individual Packing,
TO20250918CA1U6,PH251311594682J,Packed,-,2133,SOC 5,Station,SOC,1217,Padre Garcia Hub,Station,All Mile HUB,SOC 5,51,Forward,0,53.322,0,0,0,,CBSNC001PH2133/127/IND000001,2025-09-18 09:17:53,2025-09-18 09:18:00,,,Forward,,Pending Receive,,OBS-094P,,Individual Packing,
TO20250918CA1U6,PH251899548943R,Packed,-,2133,SOC 5,Station,SOC,1217,Padre Garcia Hub,Station,All Mile HUB,SOC 5,51,Forward,0,53.322,0,0,0,,CBSNC001PH2133/127/IND000001,2025-09-18 09:17:53,2025-09-18 09:18:00,,,Forward,,Pending Receive,,OBS-094P,,Individual Packing,
TO20250918CA1U6,PH251942215273G,Packed,-,2133,SOC 5,Station,SOC,1217,Padre Garcia Hub,Station,All Mile HUB,SOC 5,51,Forward,0,53.322,0,0,0,,CBSNC001PH2133/127/IND000001,2025-09-18 09:17:53,2025-09-18 09:18:00,,,Forward,,Pending Receive,,OBS-094P,,Individual Packing,
TO20250918CA1U6,PH252182986344A,Packed,-,2133,SOC 5,Station,SOC,1217,Padre Garcia Hub,Station,All Mile HUB,SOC 5,51,Forward,0,53.322,0,0,0,,CBSNC001PH2133/127/IND000001,2025-09-18 09:17:53,2025-09-18 09:18:00,,,Forward,,Pending Receive,,OBS-094P,,Individual Packing,
TO20250918CA1U6,PH2526054221301,Packed,-,2133,SOC 5,Station,SOC,1217,Padre Garcia Hub,Station,All Mile HUB,SOC 5,51,Forward,0,53.322,0,0,0,,CBSNC001PH2133/127/IND000001,2025-09-18 09:17:53,2025-09-18 09:18:00,,,Forward,,Pending Receive,,OBS-094P,,Individual Packing,
TO20250918CA1U6,PH253035924122X,Packed,-,2133,SOC 5,Station,SOC,1217,Padre Garcia Hub,Station,All Mile HUB,SOC 5,51,Forward,0,53.322,0,0,0,,CBSNC001PH2133/127/IND000001,2025-09-18 09:17:53,2025-09-18 09:18:00,,,Forward,,Pending Receive,,OBS-094P,,Individual Packing,
TO20250918CA1U6,PH2533908313695,Packed,-,2133,SOC 5,Station,SOC,1217,Padre Garcia Hub,Station,All Mile HUB,SOC 5,51,Forward,0,53.322,0,0,0,,CBSNC001PH2133/127/IND000001,2025-09-18 09:17:53,2025-09-18 09:18:00,,,Forward,,Pending Receive,,OBS-094P,,Individual Packing,
TO20250918CA1U6,PH253505032689N,Packed,-,2133,SOC 5,Station,SOC,1217,Padre Garcia Hub,Station,All Mile HUB,SOC 5,51,Forward,0,53.322,0,0,0,,CBSNC001PH2133/127/IND000001,2025-09-18 09:17:53,2025-09-18 09:18:00,,,Forward,,Pending Receive,,OBS-094P,,Individual Packing,
TO20250918CA1U6,PH253510372860L,Packed,-,2133,SOC 5,Station,SOC,1217,Padre Garcia Hub,Station,All Mile HUB,SOC 5,51,Forward,0,53.322,0,0,0,,CBSNC001PH2133/127/IND000001,2025-09-18 09:17:53,2025-09-18 09:18:00,,,Forward,,Pending Receive,,OBS-094P,,Individual Packing,
TO20250918CA1U6,PH253626986543V,Packed,-,2133,SOC 5,Station,SOC,1217,Padre Garcia Hub,Station,All Mile HUB,SOC 5,51,Forward,0,53.322,0,0,0,,CBSNC001PH2133/127/IND000001,2025-09-18 09:17:53,2025-09-18 09:18:00,,,Forward,,Pending Receive,,OBS-094P,,Individual Packing,
TO20250918CA1U6,PH2537167000529,Packed,-,2133,SOC 5,Station,SOC,1217,Padre Garcia Hub,Station,All Mile HUB,SOC 5,51,Forward,0,53.322,0,0,0,,CBSNC001PH2133/127/IND000001,2025-09-18 09:17:53,2025-09-18 09:18:00,,,Forward,,Pending Receive,,OBS-094P,,Individual Packing,
TO20250918CA1U6,PH2537309142697,Packed,-,2133,SOC 5,Station,SOC,1217,Padre Garcia Hub,Station,All Mile HUB,SOC 5,51,Forward,0,53.322,0,0,0,,CBSNC001PH2133/127/IND000001,2025-09-18 09:17:53,2025-09-18 09:18:00,,,Forward,,Pending Receive,,OBS-094P,,Individual Packing,
TO20250918CA1U6,PH253768138830F,Packed,-,2133,SOC 5,Station,SOC,1217,Padre Garcia Hub,Station,All Mile HUB,SOC 5,51,Forward,0,53.322,0,0,0,,CBSNC001PH2133/127/IND000001,2025-09-18 09:17:53,2025-09-18 09:18:00,,,Forward,,Pending Receive,,OBS-094P,,Individual Packing,
TO20250918CA1U6,PH254226816639Q,Packed,-,2133,SOC 5,Station,SOC,1217,Padre Garcia Hub,Station,All Mile HUB,SOC 5,51,Forward,0,53.322,0,0,0,,CBSNC001PH2133/127/IND000001,2025-09-18 09:17:53,2025-09-18 09:18:00,,,Forward,,Pending Receive,,OBS-094P,,Individual Packing,
TO20250918CA1U6,PH2542720615023,Packed,-,2133,SOC 5,Station,SOC,1217,Padre Garcia Hub,Station,All Mile HUB,SOC 5,51,Forward,0,53.322,0,0,0,,CBSNC001PH2133/127/IND000001,2025-09-18 09:17:53,2025-09-18 09:18:00,,,Forward,,Pending Receive,,OBS-094P,,Individual Packing,
TO20250918CA1U6,PH254298805611I,Packed,-,2133,SOC 5,Station,SOC,1217,Padre Garcia Hub,Station,All Mile HUB,SOC 5,51,Forward,0,53.322,0,0,0,,CBSNC001PH2133/127/IND000001,2025-09-18 09:17:53,2025-09-18 09:18:00,,,Forward,,Pending Receive,,OBS-094P,,Individual Packing,
TO20250918CA1U6,PH254844912783A,Packed,-,2133,SOC 5,Station,SOC,1217,Padre Garcia Hub,Station,All Mile HUB,SOC 5,51,Forward,0,53.322,0,0,0,,CBSNC001PH2133/127/IND000001,2025-09-18 09:17:53,2025-09-18 09:18:00,,,Forward,,Pending Receive,,OBS-094P,,Individual Packing,
TO20250918CA1U6,PH2549019185911,Packed,-,2133,SOC 5,Station,SOC,1217,Padre Garcia Hub,Station,All Mile HUB,SOC 5,51,Forward,0,53.322,0,0,0,,CBSNC001PH2133/127/IND000001,2025-09-18 09:17:53,2025-09-18 09:18:00,,,Forward,,Pending Receive,,OBS-094P,,Individual Packing,
TO20250918CA1U6,PH2551256349250,Packed,-,2133,SOC 5,Station,SOC,1217,Padre Garcia Hub,Station,All Mile HUB,SOC 5,51,Forward,0,53.322,0,0,0,,CBSNC001PH2133/127/IND000001,2025-09-18 09:17:53,2025-09-18 09:18:00,,,Forward,,Pending Receive,,OBS-094P,,Individual Packing,
TO20250918CA1U6,PH255808355507V,Packed,-,2133,SOC 5,Station,SOC,1217,Padre Garcia Hub,Station,All Mile HUB,SOC 5,51,Forward,0,53.322,0,0,0,,CBSNC001PH2133/127/IND000001,2025-09-18 09:17:53,2025-09-18 09:18:00,,,Forward,,Pending Receive,,OBS-094P,,Individual Packing,
TO20250918CA1U6,PH2558510424571,Packed,-,2133,SOC 5,Station,SOC,1217,Padre Garcia Hub,Station,All Mile HUB,SOC 5,51,Forward,0,53.322,0,0,0,,CBSNC001PH2133/127/IND000001,2025-09-18 09:17:53,2025-09-18 09:18:00,,,Forward,,Pending Receive,,OBS-094P,,Individual Packing,
TO20250918CA1U6,PH2561103037096,Packed,-,2133,SOC 5,Station,SOC,1217,Padre Garcia Hub,Station,All Mile HUB,SOC 5,51,Forward,0,53.322,0,0,0,,CBSNC001PH2133/127/IND000001,2025-09-18 09:17:53,2025-09-18 09:18:00,,,Forward,,Pending Receive,,OBS-094P,,Individual Packing,
TO20250918CA1U6,PH256239330413M,Packed,-,2133,SOC 5,Station,SOC,1217,Padre Garcia Hub,Station,All Mile HUB,SOC 5,51,Forward,0,53.322,0,0,0,,CBSNC001PH2133/127/IND000001,2025-09-18 09:17:53,2025-09-18 09:18:00,,,Forward,,Pending Receive,,OBS-094P,,Individual Packing,
